_id,school,shirt,demographic,first,year,age,gender,major,conduct,status,going,checked,door,dietary,probable,created
{'$oid': '59cd7ad0378cf3e712065c28'},Kent State University,M,True,True,Junior,20.0,Female,Animation and Game Design,True,approved,False,False,False,[''],True,{'$date': '2017-09-28T22:42:24.513Z'}
{'$oid': '59cd7b03378cf3e712065c2a'},Kent State University,S,True,True,Sophomore,20.0,Female,Animation,True,approved,False,False,False,['Other'],True,{'$date': '2017-09-28T22:43:15.109Z'}
{'$oid': '59cd8a08378cf3e712065c35'},Boston University,M,True,True,Junior,20.0,female,"Computer Engineering, Biomedical Engineering",True,approved,False,False,False,['Vegan'],False,{'$date': '2017-09-28T23:47:20.104Z'}
{'$oid': '59cd8b9c378cf3e712065c3a'},Kent State University,S,True,True,Sophomore,19.0,Male,Animation and Game Design,True,approved,False,False,False,[''],True,{'$date': '2017-09-28T23:54:04.254Z'}
{'$oid': '59cd9085378cf3e712065c3e'},Kent state university ,L,True,True,Freshman,20.0,Male,Computer science ,True,approved,True,True,False,[],True,{'$date': '2017-09-29T00:15:01.034Z'}
{'$oid': '59cd9645d2e7e14e2041a50c'},Firestone High School,L,True,False,Freshman,14.0,Male,Computer Engineering...?,True,approved,True,True,False,[],False,{'$date': '2017-09-29T00:39:33.537Z'}
{'$oid': '59cd9ebbd2e7e14e2041a528'},"Penn State University Erie, The Behrend College",L,True,True,Freshman,18.0,Male,Software Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-29T01:15:39.265Z'}
{'$oid': '59cdb21690032eb023a9ec9a'},Penn State Behrend,L,True,False,Junior,21.0,Male,International Business and Finance,True,approved,True,False,False,['Other'],False,{'$date': '2017-09-29T02:38:14.818Z'}
{'$oid': '59cde62990032eb023a9eca0'},iupui,XXL,True,True,Junior,95.0,uni,cs,True,approved,False,False,False,['Kosher'],False,{'$date': '2017-09-29T06:20:25.542Z'}
{'$oid': '59ce3b8d48cb64da281783a2'},kenmore Garfield highschool,XL,True,True,High Schooler,16.0,Male,criminal justice,True,approved,False,False,False,[],False,{'$date': '2017-09-29T12:24:45.620Z'}
{'$oid': '59ce3e0448cb64da281783a6'},Kenmore Garfield Highschool,XL,True,True,High Schooler,16.0,Male,criminal justice,True,approved,False,False,False,[''],False,{'$date': '2017-09-29T12:35:16.008Z'}
{'$oid': '59ce4c2348cb64da281783aa'},Kent State University,L,True,False,Senior,29.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-29T13:35:31.899Z'}
{'$oid': '59ce4ce348cb64da281783b8'},Kent State,M,True,False,Senior,22.0,Male,Computer science,True,approved,True,False,False,[],True,{'$date': '2017-09-29T13:38:43.806Z'}
{'$oid': '59ce633248cb64da281783c5'},Penn State Erie,XXL,True,False,Junior,20.0,Male,Computer Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-29T15:13:54.523Z'}
{'$oid': '59ce69d448cb64da281783ca'},Kenmore/Garfield,M,True,True,Senior,17.0,Male,Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-29T15:42:12.513Z'}
{'$oid': '59ce739348cb64da281783da'},University At Buffalo,S,True,False,Junior,20.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-29T16:23:47.910Z'}
{'$oid': '59ce84a048cb64da281783e2'},"Pennsylvania State University, Erie, The Behrend College",M,True,True,Freshman,19.0,Male,Software Engineering,True,approved,True,False,False,[],False,{'$date': '2017-09-29T17:36:32.364Z'}
{'$oid': '59ce91457ac2a61534e447a3'},Kent State,XXL,True,True,Other,24.0,Male,Non-Degree Seeking,True,approved,True,True,False,[],True,{'$date': '2017-09-29T18:30:29.538Z'}
{'$oid': '59ce9c9f7ac2a61534e447ac'},University of Pittsburgh,M,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2017-09-29T19:18:55.025Z'}
{'$oid': '59ceadef57f524a83a0cd90b'},The University of Akron,L,True,False,Junior,21.0,Male,"Mathematics, CS",True,approved,True,True,False,[],False,{'$date': '2017-09-29T20:32:47.283Z'}
{'$oid': '59ceb00557f524a83a0cd90f'},The University of Akron,M,True,False,Junior,20.0,Female,Biomedical Engineering,True,approved,True,True,False,['Gluten Free'],False,{'$date': '2017-09-29T20:41:41.877Z'}
{'$oid': '59cedeeb57f524a83a0cd919'},Messiah College,M,True,False,Junior,20.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-30T00:01:47.106Z'}
{'$oid': '59cfcdc057f524a83a0cd923'},Oberlin,M,True,True,Freshman,19.0,Male,Computer Science or Economics,True,approved,False,False,False,[''],False,{'$date': '2017-09-30T17:00:48.076Z'}
{'$oid': '59cfde3657f524a83a0cd927'},University At Buffalo,M,True,False,Freshman,17.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-30T18:11:02.562Z'}
{'$oid': '59d022b257f524a83a0cd934'},Kent State University,L,True,True,Sophomore,19.0,Male,Animation & Game Design,True,approved,True,True,False,[],False,{'$date': '2017-09-30T23:03:14.182Z'}
{'$oid': '59d063f457f524a83a0cd93f'},University of Michigan,M,True,False,Freshman,18.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-01T03:41:40.567Z'}
{'$oid': '59d0f0f857f524a83a0cd945'},"Indiana University, Purdue University Indianapolis",M,True,False,Freshman,21.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-01T13:43:20.194Z'}
{'$oid': '59d166793190681a6a912f7a'},Youngstown State University,L,True,False,Senior,21.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-10-01T22:04:41.045Z'}
{'$oid': '59d177d63190681a6a912f7f'},University of Cincinnati ,L,True,False,Sophomore,19.0,Male,Computer Science  ,True,approved,True,True,False,[],False,{'$date': '2017-10-01T23:18:46.882Z'}
{'$oid': '59d17c483190681a6a912f83'},Northeast Ohio Medical University,S,True,False,Graduate Student,20.0,Female,Medicine,True,approved,True,False,False,[],False,{'$date': '2017-10-01T23:37:44.915Z'}
{'$oid': '59d184ff3190681a6a912f87'},University of Cincinnati,M,True,False,Senior,21.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-02T00:14:55.364Z'}
{'$oid': '59d193c03190681a6a912f91'},University of Notre Dame,M,True,False,Junior,21.0,Female,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-02T01:17:52.878Z'}
{'$oid': '59d1a9c93190681a6a912f95'},Kent state University,L,True,True,Junior,20.0,Male,Computer science,True,approved,False,False,False,[''],False,{'$date': '2017-10-02T02:51:53.878Z'}
{'$oid': '59d1b3ec3190681a6a912f9f'},University of Notre Dame,L,True,False,Sophomore,19.0,Male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2017-10-02T03:35:08.022Z'}
{'$oid': '59d1b8683190681a6a912fa3'},Kent state university,S,True,True,Freshman,19.0,Female,Fashion design,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2017-10-02T03:54:16.729Z'}
{'$oid': '59d1e1ab3190681a6a912faa'},Purdue University,M,True,False,Freshman,18.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-02T06:50:19.976Z'}
{'$oid': '59d281c63190681a6a912fb6'},Kent State,S,True,True,High Schooler,18.0,Male,Computer Science ,True,approved,True,True,False,[],False,{'$date': '2017-10-02T18:13:26.451Z'}
{'$oid': '59d28b783190681a6a912fba'},LNMIIT,XL,True,False,Sophomore,19.0,Male,cse,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-10-02T18:54:48.256Z'}
{'$oid': '59d28cb73190681a6a912fbe'},University of Pittsburgh,S,True,True,Freshman,18.0,Female,Computer Science and Mathematics,True,approved,True,True,False,[],False,{'$date': '2017-10-02T19:00:07.952Z'}
{'$oid': '59d2a4473190681a6a912fc9'},Oberlin College,M,True,True,Sophomore,19.0,Male,Mathematics,True,approved,True,True,False,['Vegetarian'],False,{'$date': '2017-10-02T20:40:39.097Z'}
{'$oid': '59d2a4c73190681a6a912fcb'},Lorain Community College,L,True,True,Other,24.0,Male,Occupational Therapy,True,approved,True,False,False,['Other'],False,{'$date': '2017-10-02T20:42:47.354Z'}
{'$oid': '59d2aeca3190681a6a912fd8'},Kent State University,L,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,True,False,['Vegetarian'],False,{'$date': '2017-10-02T21:25:30.806Z'}
{'$oid': '59d2b11f3190681a6a912fdb'},Youngstown State University,S,True,False,Sophomore,18.0,Female,Computer Science,True,approved,True,True,False,['Gluten Free'],False,{'$date': '2017-10-02T21:35:27.840Z'}
{'$oid': '59d2bf5a3190681a6a912fdf'},The Pennsylvania State University,XL,True,False,Senior,21.0,Male,Software Engineering,True,approved,True,True,False,[],False,{'$date': '2017-10-02T22:36:10.429Z'}
{'$oid': '59d2c08c3190681a6a912fe3'},University of Pittsburgh,M,True,True,Junior,20.0,Male,Finance/Marketing,True,approved,True,True,False,[],False,{'$date': '2017-10-02T22:41:16.096Z'}
{'$oid': '59d2e12b3190681a6a913003'},university of akron,M,True,False,Junior,20.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-03T01:00:27.354Z'}
{'$oid': '59d2e83f3190681a6a913009'},Kent State University,L,True,False,Senior,26.0,Male,CS,True,approved,False,True,False,[''],False,{'$date': '2017-10-03T01:30:39.846Z'}
{'$oid': '59d2e8f53190681a6a91300d'},University at buffalo,M,True,True,Junior,20.0,Male,Computer engineering,True,approved,True,False,False,[],False,{'$date': '2017-10-03T01:33:41.734Z'}
{'$oid': '59d2edbb3190681a6a913012'},Kent State University,M,True,False,Other,20.0,Male,Biotechnology,True,approved,False,True,False,[''],False,{'$date': '2017-10-03T01:54:03.215Z'}
{'$oid': '59d383f33190681a6a913022'},University of Akron,M,True,False,Freshman,18.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-10-03T12:34:59.499Z'}
{'$oid': '59d3847e3190681a6a913024'},Kent State University,XL,True,True,Senior,22.0,Male,Computer Science,True,approved,True,True,False,['Vegetarian'],False,{'$date': '2017-10-03T12:37:18.588Z'}
{'$oid': '59d3bda63190681a6a91302e'},ABLE Schooling,M,True,True,Other,24.0,Female,Art,True,approved,True,True,False,[],False,{'$date': '2017-10-03T16:41:10.745Z'}
{'$oid': '59d3bf313190681a6a913032'},Kent State University,L,True,True,Senior,26.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-10-03T16:47:45.367Z'}
{'$oid': '59d3d3e63190681a6a91303b'},Youngstown State University,S,True,False,Senior,25.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-03T18:16:06.852Z'}
{'$oid': '59d3df063190681a6a913040'},YSU,M,True,False,Other,25.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-10-03T19:03:34.521Z'}
{'$oid': '59d3e1e43190681a6a913046'},Stevens Institute of Technology,S,True,True,Graduate Student,23.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-10-03T19:15:48.193Z'}
{'$oid': '59d3e4073190681a6a913048'},Kent State University,S,True,False,Graduate Student,24.0,Female,Data Science,True,approved,False,True,False,['Vegetarian'],False,{'$date': '2017-10-03T19:24:55.747Z'}
{'$oid': '59d3fbfa3190681a6a91304d'},Kent State University,S,True,True,Graduate Student,23.0,Female,Digital Sciences,True,approved,False,False,False,[''],False,{'$date': '2017-10-03T21:07:06.215Z'}
{'$oid': '59d4033b3190681a6a913051'},Youngstown State University,L,True,False,Senior,23.0,Male,Electrical Engineering,True,approved,False,True,False,[''],False,{'$date': '2017-10-03T21:38:03.724Z'}
{'$oid': '59d407363190681a6a913057'},Indiana University,S,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-03T21:55:02.294Z'}
{'$oid': '59d417de20176600413f9272'},The University of Akron,L,True,False,Junior,20.0,Male,Computer engineering,True,approved,True,False,False,[],False,{'$date': '2017-10-03T23:06:06.644Z'}
{'$oid': '59d418c920176600413f9278'},University of Akron,L,True,True,Junior,20.0,Male,Aerospace Systems Engineer,True,approved,False,False,False,[''],False,{'$date': '2017-10-03T23:10:01.806Z'}
{'$oid': '59d4197520176600413f927a'},kent State University,M,True,True,Other,23.0,Male,Digital Sciences,True,approved,True,False,False,[],False,{'$date': '2017-10-03T23:12:53.354Z'}
{'$oid': '59d419ef20176600413f927c'},Kent State University,L,True,True,Senior,27.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-10-03T23:14:55.786Z'}
{'$oid': '59d41bfe20176600413f928a'},Kent State University ,XXL,True,True,Sophomore,22.0,Male,Computer Science,True,approved,False,False,False,['Other'],False,{'$date': '2017-10-03T23:23:42.266Z'}
{'$oid': '59d41c4a20176600413f928c'},Kent State University,M,True,True,Freshman,18.0,Female,Computer Engineering Technology,True,approved,True,True,False,[],False,{'$date': '2017-10-03T23:24:58.253Z'}
{'$oid': '59d41cdd20176600413f928f'},Kent State,L,True,True,Junior,19.0,Male,Marketing,True,approved,False,False,False,['Other'],False,{'$date': '2017-10-03T23:27:25.494Z'}
{'$oid': '59d4343f7efe74a048ba6b96'},Kent State University,L,True,False,Senior,29.0,Female,Computer Science,True,pending,True,False,False,['Gluten Free'],False,{'$date': '2017-10-04T01:07:11.024Z'}
{'$oid': '59d44323971608804a8534dd'},Youngstown State University ,M,True,True,Sophomore,21.0,Female,Computer Engineering,True,pending,False,False,False,[],False,{'$date': '2017-10-04T02:10:43.837Z'}
{'$oid': '59d45fe04fbc3b064f58d37a'},we can code it,S,True,True,Graduate Student,23.0,female,computer science,True,pending,False,False,False,[],False,{'$date': '2017-10-04T04:13:20.059Z'}
{'$oid': '59d4ebbd4fbc3b064f58d37e'},Kent State University,M,True,True,Sophomore,38.0,Female,Computer Science,True,pending,False,False,False,['Other'],False,{'$date': '2017-10-04T14:10:05.712Z'}
{'$oid': '59d4fe53cb355638619809ec'},university of waterloo,S,True,False,Sophomore,20.0,female,statistics,True,pending,False,False,False,[''],False,{'$date': '2017-10-04T15:29:23.036Z'}
{'$oid': '59d50e58cb355638619809f1'},We Can Code IT,L,True,True,Other,21.0,Male,"c#, .NET",True,pending,False,False,False,[''],False,{'$date': '2017-10-04T16:37:44.109Z'}
{'$oid': '59d51a5acb355638619809f7'},University of Akron,XXL,True,False,Junior,20.0,Male,Electrical Engineering,True,pending,False,True,False,[''],False,{'$date': '2017-10-04T17:28:58.907Z'}
{'$oid': '59d535bdcb355638619809fb'},Cleveland State University,L,True,True,Sophomore,19.0,Male,Computer Engineering,True,pending,True,True,False,[],False,{'$date': '2017-10-04T19:25:49.391Z'}
{'$oid': '59d53ca1cb35563861980a01'},University at Buffalo,M,True,False,Freshman,19.0,Male,Computer Science,True,pending,True,False,False,['Other'],False,{'$date': '2017-10-04T19:55:13.091Z'}
{'$oid': '59d53d6dcb35563861980a03'},Kent State University,S,True,False,Graduate Student,24.0,Female,Digital Sciences,True,pending,False,True,False,[''],False,{'$date': '2017-10-04T19:58:37.030Z'}
{'$oid': '59d53f3fcb35563861980a07'},University at Buffalo(SUNY),M,True,False,Freshman,18.0,Male,Computer Science,True,pending,False,False,False,['Other'],False,{'$date': '2017-10-04T20:06:23.820Z'}
{'$oid': '59d543cccb35563861980a0c'},Kent State,M,True,True,Sophomore,19.0,Female,Digital Sciences,True,pending,False,True,False,[''],False,{'$date': '2017-10-04T20:25:48.386Z'}
{'$oid': '59d557afcb35563861980a12'},Oberlin,L,True,True,Freshman,19.0,Prefer Not To Say,Undecided,True,pending,False,False,False,['Gluten Free'],False,{'$date': '2017-10-04T21:50:39.699Z'}
{'$oid': '59d55844cb35563861980a14'},Kent state university,S,True,True,Graduate Student,23.0,Female,Data science,True,pending,True,False,False,['Vegetarian'],False,{'$date': '2017-10-04T21:53:08.028Z'}
{'$oid': '59d55dbdcb35563861980a1c'},Cuyahoga falls high school,S,True,True,Senior,18.0,Male,Computer science,True,pending,True,True,False,[],False,{'$date': '2017-10-04T22:16:29.693Z'}
{'$oid': '59d56635fd3771a063e39f9c'},Kent State University,XXL,True,True,Freshman,17.0,Male,Computer Science,True,pending,False,False,False,['Other'],False,{'$date': '2017-10-04T22:52:37.300Z'}
{'$oid': '59d587e6fd3771a063e39fa0'},Youngstown State University,L,True,True,Senior,29.0,Male,Information technology,True,pending,True,True,False,[],False,{'$date': '2017-10-05T01:16:22.315Z'}
{'$oid': '59d62cb7fd3771a063e39fa6'},Kent State University,S,True,True,Graduate Student,25.0,Female,Computer Science,True,pending,True,True,False,['Gluten Free'],False,{'$date': '2017-10-05T12:59:35.403Z'}
{'$oid': '59d62ddefd3771a063e39faa'},Kent State University,XXL,True,True,Senior,23.0,Male,Digital Sciences,True,pending,True,True,False,[],False,{'$date': '2017-10-05T13:04:30.631Z'}
{'$oid': '59d63242fd3771a063e39fae'},Kent State,L,True,True,Freshman,18.0,Male,Computer Design and Game Animation,True,pending,False,True,False,[''],False,{'$date': '2017-10-05T13:23:14.379Z'}
{'$oid': '59d6388efd3771a063e39fb4'},Kent State University,M,True,True,Sophomore,26.0,Female,Computer Science,True,pending,True,False,False,['Vegetarian'],False,{'$date': '2017-10-05T13:50:06.983Z'}
{'$oid': '59d63921fd3771a063e39fb6'},Kent State University,L,True,True,Junior,22.0,Female,Digital Science,True,pending,True,True,False,[],False,{'$date': '2017-10-05T13:52:33.555Z'}
{'$oid': '59d6479bfd3771a063e39fbd'},Kent state university,M,True,False,Graduate Student,22.0,Male,Computer science,True,pending,False,False,False,[''],False,{'$date': '2017-10-05T14:54:19.217Z'}
{'$oid': '59d65429fd3771a063e39fc1'},Youngstown State University,M,True,True,Freshman,18.0,Apache Helicopter,Business Admin,True,pending,False,False,False,['Other'],False,{'$date': '2017-10-05T15:47:53.510Z'}
{'$oid': '59d658f9fd3771a063e39fc7'},Penn State University,M,True,False,Senior,25.0,Male,Computer Science,True,pending,True,True,False,[],False,{'$date': '2017-10-05T16:08:25.606Z'}
{'$oid': '59d65c44fd3771a063e39fcd'},Kent,XL,True,True,Freshman,19.0,Male,Computer Science,True,pending,False,False,False,[''],False,{'$date': '2017-10-05T16:22:28.514Z'}
{'$oid': '59d65eccfd3771a063e39fd6'},The University of Akron,M,True,False,Senior,21.0,Male,Computer Engineering,True,pending,False,False,False,[''],False,{'$date': '2017-10-05T16:33:16.333Z'}
{'$oid': '59d66542fbad850869c13878'},University of Akron,XL,True,True,Sophomore,19.0,Male,Mechanical Engineering,True,pending,False,False,False,[''],False,{'$date': '2017-10-05T17:00:50.974Z'}
{'$oid': '59d67791fbad850869c1387d'},Youngstown State University,L,True,True,Freshman,19.0,Male,Computer Science,True,pending,False,True,False,['Other'],False,{'$date': '2017-10-05T18:18:57.899Z'}
{'$oid': '59d68040fbad850869c1388b'},Kent State Stark,XL,True,False,Freshman,19.0,Male,Computer Science,True,pending,False,True,False,[],False,{'$date': '2017-10-05T18:56:00.351Z'}
{'$oid': '59d68c68fbad850869c13892'},kent,S,True,True,Graduate Student,24.0,Female,computer science,True,pending,False,False,False,['Vegetarian'],False,{'$date': '2017-10-05T19:47:52.563Z'}
{'$oid': '59d6b10dfbad850869c13899'},Kent State University,L,True,False,Junior,20.0,Female,Animation and Game Design,True,pending,False,True,False,['Other'],False,{'$date': '2017-10-05T22:24:13.859Z'}
{'$oid': '59d6b3a5fbad850869c1389e'},Kent State University,M,True,True,Graduate Student,31.0,Male,Computer Science,True,pending,False,False,False,['Other'],False,{'$date': '2017-10-05T22:35:17.769Z'}
{'$oid': '59d6b42afbad850869c138a2'},Stark state college,XL,True,True,Freshman,20.0,Male,Criminal justice,True,pending,True,True,False,[],False,{'$date': '2017-10-05T22:37:30.091Z'}
{'$oid': '59d6d3adfbad850869c138ae'},University of Akron,M,True,True,Graduate Student,25.0,Male,Mathematics,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T00:51:57.354Z'}
{'$oid': '59d6e8c86450991079e854aa'},kent state university,S,True,True,Senior,24.0,Female,accounting,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T02:22:00.795Z'}
{'$oid': '59d6e9086450991079e854ac'},Firestone High School,M,True,False,High Schooler,15.0,Male,International Baccalaureate Program,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T02:23:04.361Z'}
{'$oid': '59d6efd36450991079e854b4'},Kent State,M,True,True,Freshman,19.0,Male,CIS,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T02:52:03.560Z'}
{'$oid': '59d6f7fd6450991079e854b6'},Kent State University,L,True,True,Graduate Student,21.0,Male,Computer science,True,pending,False,False,False,['Vegetarian'],False,{'$date': '2017-10-06T03:26:53.958Z'}
{'$oid': '59d6fd626450991079e854bc'},Penn State,M,True,True,Sophomore,19.0,Female,Computer Science,True,pending,False,True,False,[''],False,{'$date': '2017-10-06T03:49:54.946Z'}
{'$oid': '59d702a06450991079e854be'},Youngstown State University,XL,True,True,Freshman,18.0,Male,Chemical Engineering,True,pending,True,False,False,[],False,{'$date': '2017-10-06T04:12:16.057Z'}
{'$oid': '59d7827a6450991079e854c2'},Kent State Stark,L,True,True,Other,27.0,Male,undeclared,True,pending,False,True,False,['Other'],False,{'$date': '2017-10-06T13:17:46.775Z'}
{'$oid': '59d788bf6450991079e854c6'},KENT STATE,M,True,False,Junior,18.0,Prefer Not To Say,Computer Science ,True,pending,True,True,False,[],False,{'$date': '2017-10-06T13:44:31.302Z'}
{'$oid': '59d7d2468e1d4f8d0d2844ff'},Kent State,S,True,True,Graduate Student,33.0,Female,Neuroscience,True,pending,False,False,False,['Vegetarian'],False,{'$date': '2017-10-06T18:58:14.739Z'}
{'$oid': '59d7d3a48e1d4f8d0d284504'},University of Akron,M,True,False,Freshman,18.0,Male,Mechanical Engineering,True,pending,False,True,False,[''],False,{'$date': '2017-10-06T19:04:04.324Z'}
{'$oid': '59d7da238e1d4f8d0d284508'},University of Akron,L,True,True,Freshman,18.0,Male,Computer Science,True,pending,False,True,False,['Other'],False,{'$date': '2017-10-06T19:31:47.358Z'}
{'$oid': '59d7e41f601d5e6c116d6e6d'},Kent State University,XL,True,True,Freshman,18.0,Male,Digital Media Production,True,pending,False,True,False,[''],False,{'$date': '2017-10-06T20:14:23.373Z'}
{'$oid': '59d7e511601d5e6c116d6e6f'},Kent State,M,True,True,Freshman,18.0,Male,Digital media production ,True,pending,False,True,False,['Other'],False,{'$date': '2017-10-06T20:18:25.229Z'}
{'$oid': '59d7e8e2601d5e6c116d6e77'}, Kent State University,M,True,True,Senior,22.0,male,Computer Science,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T20:34:42.901Z'}
{'$oid': '59d7eb1d601d5e6c116d6e80'},Kent State,S,True,False,Senior,21.0,Male,Digital Science,True,pending,False,True,False,[''],False,{'$date': '2017-10-06T20:44:13.244Z'}
{'$oid': '59d7ed63601d5e6c116d6e88'},Kent State University,M,True,False,Senior,22.0,Male,Digital sciences,True,pending,False,True,False,[''],False,{'$date': '2017-10-06T20:53:55.903Z'}
{'$oid': '59d7f0a0bd50cfc415f8da7a'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:07:44.497Z'}
{'$oid': '59d7f0cabd50cfc415f8da7c'},Viswasanthi,S,True,True,Graduate Student,23.0,Male,Engineering Technology,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T21:08:26.893Z'}
{'$oid': '59d7f19dbd50cfc415f8da82'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:11:57.563Z'}
{'$oid': '59d7f26fbd50cfc415f8da86'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:15:27.523Z'}
{'$oid': '59d7f26fbd50cfc415f8da88'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:15:27.855Z'}
{'$oid': '59d7f508bd50cfc415f8da9d'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:26:32.353Z'}
{'$oid': '59d7f71fbd50cfc415f8daa8'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:35:27.053Z'}
{'$oid': '59d7f7b5bd50cfc415f8daab'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2017-10-06T21:37:57.586Z'}
{'$oid': '59d7f7cabd50cfc415f8daac'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T21:38:18.352Z'}
{'$oid': '59d7fc91bd50cfc415f8dab9'},Kent State University,M,True,True,Freshman,18.0,Male,Theatre Studies,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T21:58:41.300Z'}
{'$oid': '59d7fe6abd50cfc415f8dac2'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T22:06:34.060Z'}
{'$oid': '59d802e9bd50cfc415f8dad3'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T22:25:45.374Z'}
{'$oid': '59d8048fbd50cfc415f8dada'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T22:32:47.983Z'}
{'$oid': '59d80857bd50cfc415f8dae5'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T22:48:55.691Z'}
{'$oid': '59d8097bbd50cfc415f8daec'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T22:53:47.101Z'}
{'$oid': '59d80a60bd50cfc415f8daf9'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T22:57:36.166Z'}
{'$oid': '59d80da4bd50cfc415f8db08'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T23:11:32.391Z'}
{'$oid': '59d80e06bd50cfc415f8db0a'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T23:13:10.971Z'}
{'$oid': '59d80e7bbd50cfc415f8db10'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T23:15:07.563Z'}
{'$oid': '59d81198bd50cfc415f8db31'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T23:28:24.759Z'}
{'$oid': '59d811aabd50cfc415f8db33'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-06T23:28:42.573Z'}
{'$oid': '59d816db57264ab51955d6fb'},University of pittsburgh,M,True,True,Freshman,18.0,Male,Clmputer Science,True,pending,False,False,False,[''],False,{'$date': '2017-10-06T23:50:51.532Z'}
{'$oid': '59d819c8361316ed19cc9be4'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T00:03:20.873Z'}
{'$oid': '59d828d3361316ed19cc9c38'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T01:07:31.741Z'}
{'$oid': '59d84d50361316ed19cc9c59'},Indiana University East,S,True,True,Senior,21.0,Female,Education,True,pending,False,False,False,[''],False,{'$date': '2017-10-07T03:43:12.980Z'}
{'$oid': '59d85735361316ed19cc9c5d'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T04:25:25.049Z'}
{'$oid': '59d85747361316ed19cc9c5f'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2017-10-07T04:25:43.848Z'}
{'$oid': '59d87189361316ed19cc9c76'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T06:17:45.705Z'}
{'$oid': '59d90e09361316ed19cc9c8d'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T17:25:29.222Z'}
{'$oid': '59d90f1b361316ed19cc9c90'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T17:30:03.035Z'}
{'$oid': '59d94a73361316ed19cc9ca2'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2017-10-07T21:43:15.630Z'}
