_id,school,shirt,demographic,first,year,age,gender,major,conduct,status,going,checked,door,dietary,probable,created,travel
{'$oid': '57d96dee8d31e42310a9bb7b'},University of Cincinnati-Main Campus,M,True,True,Graduate Student,24.0,male,computer engineering,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-14T15:34:06.921Z'},True
{'$oid': '57d96e228d31e42310a9bb7d'},Youngstown State University,XXL,True,True,Sophomore,35.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-14T15:34:58.752Z'},
{'$oid': '57d96f1e8d31e42310a9bb81'},The University of Texas at Dallas,M,True,False,Graduate Student,25.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-14T15:39:10.555Z'},True
{'$oid': '57d994d68d31e42310a9bb8a'},Case Western Reserve,L,True,False,Senior,22.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-14T18:20:06.290Z'},
{'$oid': '57d99c368d31e42310a9bb8e'},University of Akron Main Campus,M,True,True,Freshman,19.0,male,Mechanical Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-14T18:51:34.701Z'},
{'$oid': '57d9a3228d31e42310a9bb92'},University of Cincinnati-Main Campus,XL,True,True,Graduate Student,21.0,male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-14T19:21:06.510Z'},True
{'$oid': '57d9da071a08abbf1bcc4f66'},Macomb Community College,M,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-14T23:15:19.017Z'},True
{'$oid': '57d9e3231a08abbf1bcc4f6b'},North Dakota State University-Main Campus,XL,True,True,Graduate Student,31.0,female,Software Engineering,True,approved,False,False,False,"['Vegetarian', 'Vegan']",False,{'$date': '2016-09-14T23:54:11.467Z'},True
{'$oid': '57d9fd3e1a08abbf1bcc4f7c'},Kent State University at Kent,L,True,True,Graduate Student,36.0,male,Communication,True,approved,True,True,False,[],True,{'$date': '2016-09-15T01:45:34.718Z'},
{'$oid': '57d9ff611a08abbf1bcc4f80'},Embry-Riddle Aeronautical University-Daytona Beach,L,True,False,Graduate Student,23.0,female,Software Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-15T01:54:41.756Z'},True
{'$oid': '57dac92ce5ad26db22ecb784'},Case Western Reserve University,L,True,True,Freshman,18.0,male,Computer Engineering,True,approved,True,True,False,['Vegetarian'],True,{'$date': '2016-09-15T16:15:40.909Z'},True
{'$oid': '57daca11e5ad26db22ecb788'},Cleveland State University,XXL,True,False,Sophomore,19.0,male,Computer science,True,approved,True,True,False,[],True,{'$date': '2016-09-15T16:19:29.015Z'},
{'$oid': '57dae946cdb959e62439b468'},Ohio University-Main Campus,M,True,True,Freshman,16.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-15T18:32:38.449Z'},
{'$oid': '57dae94bcdb959e62439b46a'},Ohio University-Main Campus,L,True,True,Freshman,18.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-15T18:32:43.871Z'},
{'$oid': '57daeccccdb959e62439b470'},Ohio State University-Main Campus,L,True,True,Sophomore,18.0,female,Computer Science and Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-15T18:47:40.033Z'},
{'$oid': '57daed5acdb959e62439b472'},Ohio State University-Main Campus,M,True,False,Sophomore,19.0,male,Computer Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-15T18:50:02.491Z'},
{'$oid': '57daff6dcdb959e62439b478'},Purdue University-Main Campus,S,True,True,Freshman,17.0,male,Computer science,True,approved,False,False,False,[],False,{'$date': '2016-09-15T20:07:09.984Z'},
{'$oid': '57db2d36cdb959e62439b483'},University of Texas at Dallas,S,True,False,Graduate Student,27.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-15T23:22:30.450Z'},True
{'$oid': '57db3e276b3314c827ded665'},University of Akron Main Campus,L,True,True,Freshman,18.0,male,Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2016-09-16T00:34:47.147Z'},True
{'$oid': '57db450f6b3314c827ded669'},Dalhousie University,M,True,True,Freshman,18.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-16T01:04:15.534Z'},True
{'$oid': '57db46f16b3314c827ded66d'},Ohio State University-Main Campus,M,True,True,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-16T01:12:17.656Z'},
{'$oid': '57db59156b3314c827ded674'},Miami University-Oxford,M,True,False,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-16T02:29:41.655Z'},True
{'$oid': '57db68fdd155d59928075283'},Michigan State University,XXL,True,False,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-16T03:37:33.819Z'},True
{'$oid': '57dc05dcd155d59928075288'},John Carroll University,L,True,True,Graduate Student,28.0,male,business management,True,approved,False,False,False,[],False,{'$date': '2016-09-16T14:46:52.055Z'},
{'$oid': '57dc0b69d155d5992807528c'},University of Pittsburgh-Pittsburgh Campus,L,True,False,Senior,22.0,male,Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-16T15:10:33.804Z'},True
{'$oid': '57dc38e0d155d59928075291'},North Carolina State University at Raleigh,L,True,False,Graduate Student,23.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-16T18:24:32.961Z'},True
{'$oid': '57dc696cd155d599280752de'},Akron University,M,True,True,Freshman,19.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:51:40.710Z'},
{'$oid': '57dc6972d155d599280752e4'},University of Akron Main Campus,XL,True,True,Sophomore,20.0,male,Electrical Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:51:46.435Z'},
{'$oid': '57dc697fd155d599280752ea'},Akron University,L,True,True,Freshman,18.0,male,electronic engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:51:59.044Z'},
{'$oid': '57dc698ed155d599280752f0'},University of akron,M,True,True,Junior,22.0,male,Computer science,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:52:14.359Z'},
{'$oid': '57dc6998d155d599280752f6'},University of Akron,S,True,False,Senior,22.0,female,Biology/Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:52:24.256Z'},
{'$oid': '57dc69abd155d599280752fc'},The University of Akron,XL,True,True,Sophomore,20.0,other,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:52:43.631Z'},True
{'$oid': '57dc69add155d599280752fe'},Akron University,M,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:52:45.453Z'},True
{'$oid': '57dc69aed155d59928075300'},The university of akron,M,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:52:46.455Z'},
{'$oid': '57dc69b0d155d59928075302'},University of Akron Main Campus,S,True,True,Freshman,19.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:52:48.797Z'},True
{'$oid': '57dc69b8d155d59928075304'},University of Akron Main Campus,S,True,False,Sophomore,19.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:52:56.325Z'},True
{'$oid': '57dc69b8d155d59928075306'},University of Akron Main Campus,S,True,True,Junior,21.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:52:56.662Z'},True
{'$oid': '57dc69c0d155d5992807530a'},Akron university,L,True,True,Freshman,19.0,male,Computer science,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:53:04.081Z'},True
{'$oid': '57dc69c5d155d5992807530c'},University of Akron Main Campus,M,True,True,Freshman,18.0,male,computer science,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:53:09.053Z'},
{'$oid': '57dc69d0d155d5992807530e'},University of Akron Main Campus,M,True,True,Freshman,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:53:20.241Z'},True
{'$oid': '57dc69dcd155d59928075310'},The University of Akron,XL,True,True,Freshman,18.0,male,Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2016-09-16T21:53:32.366Z'},True
{'$oid': '57dc69dcd155d59928075312'},The University of Akron,L,True,True,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:53:32.722Z'},True
{'$oid': '57dc69e2d155d59928075314'},University of Akron Main Campus,M,True,True,Freshman,20.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:53:38.918Z'},True
{'$oid': '57dc69e5d155d59928075316'},The University of Akron,M,True,True,Sophomore,19.0,male,Electrical Engineering,True,approved,False,True,False,[],False,{'$date': '2016-09-16T21:53:41.507Z'},
{'$oid': '57dc69f4d155d59928075318'},University of akron,M,True,True,Sophomore,29.0,male,Computer engineering,True,approved,True,True,False,['Other'],True,{'$date': '2016-09-16T21:53:56.960Z'},True
{'$oid': '57dc69fad155d5992807531a'},university of akron,S,True,True,Freshman,18.0,male,computer engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:02.403Z'},
{'$oid': '57dc69fbd155d5992807531c'},University of Akron Main Campus,M,True,True,Freshman,19.0,male,Computer Engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:54:03.016Z'},
{'$oid': '57dc6a00d155d5992807531e'},University of Akron Main Campus,M,True,True,Sophomore,19.0,male,Computer science,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:54:08.295Z'},True
{'$oid': '57dc6a04d155d59928075320'},University of Akron Main Campus,M,True,True,Freshman,18.0,male,Electrial Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-16T21:54:12.140Z'},True
{'$oid': '57dc6a06d155d59928075322'},The University of Akron,L,True,True,Freshman,19.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:14.140Z'},True
{'$oid': '57dc6a08d155d59928075324'},University of Akron Main Campus,L,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:16.438Z'},
{'$oid': '57dc6a0ad155d59928075326'},University of Akron Main Campus,M,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:54:18.660Z'},True
{'$oid': '57dc6a0fd155d59928075328'},The University of Akron,S,True,True,Freshman,19.0,male,Computer engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:54:23.696Z'},True
{'$oid': '57dc6a14d155d5992807532a'},University of Akron,M,True,True,Freshman,18.0,male,Aerospace Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:28.791Z'},
{'$oid': '57dc6a18d155d5992807532c'},University of Akron Main Campus,M,True,True,Freshman,18.0,male,Computer Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-16T21:54:32.228Z'},True
{'$oid': '57dc6a1cd155d59928075330'},University of Akron Main Campus,L,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:54:36.533Z'},True
{'$oid': '57dc6a25d155d59928075332'},University of Akron,M,True,True,Freshman,25.0,male,Electrical Engineer,True,approved,True,True,False,[],True,{'$date': '2016-09-16T21:54:45.741Z'},True
{'$oid': '57dc6a25d155d59928075334'},University of Akron Main Campus,L,True,True,Freshman,18.0,male,Computer Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-16T21:54:45.971Z'},True
{'$oid': '57dc6a26d155d59928075336'},The University of Akron,M,True,True,Freshman,20.0,male,Electrical Eng,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:46.123Z'},
{'$oid': '57dc6a29d155d59928075338'},University of Akron,XL,True,True,Freshman,19.0,male,Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2016-09-16T21:54:49.413Z'},True
{'$oid': '57dc6a31d155d5992807533a'},University of Akron Main Campus,M,True,True,Freshman,18.0,male,Computer engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:57.074Z'},True
{'$oid': '57dc6a32d155d5992807533c'},The University of Akron,M,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:54:58.736Z'},
{'$oid': '57dc6a4dd155d5992807533e'},University of Akron Wayne College,L,True,True,Freshman,18.0,male,Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2016-09-16T21:55:25.015Z'},
{'$oid': '57dc6a71d155d59928075340'},University of Akron Main Campus,L,True,True,Freshman,19.0,male,Electrical Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:56:01.550Z'},
{'$oid': '57dc6a78d155d59928075342'},University of Akron Main Campus,M,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:56:08.492Z'},
{'$oid': '57dc6a78d155d59928075344'},University of Akron Main Campus,L,True,True,Sophomore,20.0,male,Electrical Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:56:08.559Z'},
{'$oid': '57dc6a92d155d59928075346'},University of Akron Main Campus,S,True,False,Senior,21.0,male,computer engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:56:34.239Z'},True
{'$oid': '57dc6a9bd155d59928075348'},University of Akron Main Campus,S,True,True,Freshman,18.0,male,Computer Engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-16T21:56:43.056Z'},True
{'$oid': '57dc6aced155d5992807534a'},University of Akron Main Campus,M,True,True,Sophomore,19.0,male,computer science,True,approved,False,True,False,['Other'],True,{'$date': '2016-09-16T21:57:34.393Z'},True
{'$oid': '57dc6aced155d5992807534c'},University of Akron Main Campus,L,True,True,Freshman,19.0,male,Computer Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-16T21:57:34.805Z'},True
{'$oid': '57dc6ad9d155d5992807534e'},The University of Akron,L,True,True,Junior,21.0,male,Electrical Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T21:57:45.570Z'},True
{'$oid': '57dc6b6fd155d59928075350'},University of Akron Main Campus,L,True,True,Freshman,65.0,male,computer engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T22:00:15.720Z'},
{'$oid': '57dc7008d155d59928075355'},Ohio State University-Main Campus,L,True,True,Junior,18.0,male,Computer Science & Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T22:19:52.790Z'},True
{'$oid': '57dc77e2d155d59928075357'},University of Akron Main Campus,L,True,True,Freshman,18.0,male,Electrical engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-16T22:53:22.788Z'},
{'$oid': '57dc9ac0d155d5992807535c'},University of Florida,XL,True,True,Graduate Student,24.0,male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-17T01:22:08.644Z'},True
{'$oid': '57dc9f54d155d59928075361'},Kent State University at Kent,M,True,True,Sophomore,19.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-17T01:41:40.717Z'},
{'$oid': '57dca241d155d59928075365'},Stanford University,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-17T01:54:09.945Z'},True
{'$oid': '57dcb2e0d155d59928075369'},University of Akron Main Campus,L,True,True,Sophomore,25.0,male,Computer Information System,True,approved,False,True,False,[],True,{'$date': '2016-09-17T03:05:04.720Z'},
{'$oid': '57dcc3c2d155d5992807536b'},University of Cincinnati-Main Campus,M,True,True,Graduate Student,23.0,female,Computer science,True,approved,True,False,False,[],True,{'$date': '2016-09-17T04:17:06.710Z'},True
{'$oid': '57dcf5c5d155d59928075371'},University of British Columbia,S,True,True,Sophomore,19.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-17T07:50:29.330Z'},True
{'$oid': '57dd4da2d155d59928075375'},Youngstown State University,XL,True,False,Senior,30.0,male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-17T14:05:22.527Z'},
{'$oid': '57dd8db6d155d5992807537d'},Purdue University-Main Campus,M,True,True,Freshman,18.0,female,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-17T18:38:46.555Z'},True
{'$oid': '57dd9c2ad155d59928075380'},Case Western Reserve University,M,True,True,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-17T19:40:26.767Z'},
{'$oid': '57ddffb245625f1c4be9b33f'},Kent State University at Kent,M,True,True,Sophomore,18.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-18T02:45:06.581Z'},
{'$oid': '57de006f45625f1c4be9b343'},Kent State University at Kent,M,True,True,Sophomore,19.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-18T02:48:15.718Z'},True
{'$oid': '57de0a8145625f1c4be9b34c'},Purdue University-Main Campus,M,True,False,Freshman,18.0,male,Computer Information Technology,True,approved,True,False,False,[],False,{'$date': '2016-09-18T03:31:13.528Z'},
{'$oid': '57de0a9145625f1c4be9b34e'},University of Florida,L,True,False,Graduate Student,22.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-18T03:31:29.311Z'},
{'$oid': '57dead3f45625f1c4be9b353'},North Carolina State University at Raleigh,M,True,True,Graduate Student,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-18T15:05:35.285Z'},True
{'$oid': '57dec34545625f1c4be9b357'},Purdue University-Main Campus,L,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-18T16:39:33.713Z'},True
{'$oid': '57dee25545625f1c4be9b35b'},Purdue University-Main Campus,M,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,"['Vegetarian', 'Vegan']",False,{'$date': '2016-09-18T18:52:05.658Z'},True
{'$oid': '57dee49c45625f1c4be9b360'},Purdue University-Main Campus,L,True,True,Freshman,18.0,male,Engineering,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-18T19:01:48.806Z'},True
{'$oid': '57df08f445625f1c4be9b36e'},University of Maryland-College Park,L,True,False,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-18T21:36:52.618Z'},True
{'$oid': '57df0c7445625f1c4be9b374'},University at Buffalo,M,True,True,Graduate Student,26.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-18T21:51:48.541Z'},True
{'$oid': '57df0ce345625f1c4be9b376'},University at Buffalo,L,True,False,Graduate Student,22.0,female,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-18T21:53:39.363Z'},True
{'$oid': '57df1b8345625f1c4be9b37c'},Case Western Reserve University,L,True,False,Senior,21.0,male,Computer Science and Economics,True,approved,True,True,False,[],True,{'$date': '2016-09-18T22:56:03.005Z'},True
{'$oid': '57df318a45625f1c4be9b381'},University of Pittsburgh-Pittsburgh Campus,L,True,False,Sophomore,17.0,female,Applied mathematics,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-19T00:30:02.267Z'},True
{'$oid': '57df3ab845625f1c4be9b385'},Ohio State University-Main Campus,L,True,True,Freshman,18.0,male,Computer Science and Engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-19T01:09:12.974Z'},
{'$oid': '57df45f945625f1c4be9b38b'},Kent State University at Kent,M,True,True,Junior,20.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-19T01:57:13.959Z'},
{'$oid': '57df49a945625f1c4be9b391'},Georgia State University,S,True,False,Sophomore,20.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-19T02:12:57.797Z'},True
{'$oid': '57df4a3445625f1c4be9b395'},University of Akron Main Campus,L,True,False,Junior,22.0,female,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-19T02:15:16.580Z'},
{'$oid': '57df4cb445625f1c4be9b398'},Georgia State University,S,True,True,Junior,20.0,female,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-19T02:25:56.118Z'},True
{'$oid': '57df572a45625f1c4be9b39d'},Georgia State University,L,True,False,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-19T03:10:34.627Z'},True
{'$oid': '57df633b45625f1c4be9b3a2'},University of Alabama in Huntsville,L,True,False,Junior,21.0,female,Computer Science,True,approved,False,False,False,['Other'],False,{'$date': '2016-09-19T04:02:03.588Z'},True
{'$oid': '57df650045625f1c4be9b3a6'},Georgia State University,S,True,False,Junior,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-19T04:09:36.065Z'},True
{'$oid': '57df745445625f1c4be9b3aa'},University of Akron Main Campus,L,True,True,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-19T05:15:00.868Z'},
{'$oid': '57df84bf45625f1c4be9b3b0'},University of Waterloo,S,True,True,Senior,20.0,male,Computer Science and Business Administration Double Degree,True,approved,False,False,False,[],False,{'$date': '2016-09-19T06:25:03.558Z'},True
{'$oid': '57df852845625f1c4be9b3b2'},university of waterloo,S,True,True,Senior,21.0,female,Finance,True,approved,False,False,False,[],False,{'$date': '2016-09-19T06:26:48.204Z'},
{'$oid': '57e005c745625f1c4be9b3bd'},GlenOak High School,M,True,True,High School,17.0,female,Communications Art,True,approved,True,False,False,[],True,{'$date': '2016-09-19T15:35:35.755Z'},
{'$oid': '57e005f945625f1c4be9b3bf'},GlenOak High School,S,True,True,Senior,17.0,female,Graphic Design/ Animation,True,approved,True,False,False,[],True,{'$date': '2016-09-19T15:36:25.439Z'},
{'$oid': '57e006a145625f1c4be9b3c3'},GlenOak Highschool,S,True,True,High School,18.0,female,Graphic Design & Animation,True,approved,True,False,False,['Vegetarian'],True,{'$date': '2016-09-19T15:39:13.897Z'},True
{'$oid': '57e0077845625f1c4be9b3c7'},Purdue University-Main Campus,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-19T15:42:48.839Z'},
{'$oid': '57e0086b45625f1c4be9b3c9'},GlenOak High School,L,True,True,High School,18.0,male,Graphic Design,True,approved,False,False,False,[],True,{'$date': '2016-09-19T15:46:51.950Z'},False
{'$oid': '57e014bf45625f1c4be9b3d0'},University of Pittsburgh-Pittsburgh Campus,L,True,False,Sophomore,19.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-19T16:39:27.183Z'},True
{'$oid': '57e0186945625f1c4be9b3d8'},University of Toronto,L,True,False,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-19T16:55:05.920Z'},True
{'$oid': '57e031d8fa4caa665c0c7bb3'},Boston College,M,True,False,Junior,20.0,male,Computer Science,True,approved,True,False,False,['Other'],False,{'$date': '2016-09-19T18:43:36.907Z'},True
{'$oid': '57e0389dfa4caa665c0c7bb7'},Boston College,M,True,False,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-19T19:12:29.384Z'},True
{'$oid': '57e0594dfa4caa665c0c7bbb'},Western University,S,True,True,Freshman,20.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-19T21:31:57.474Z'},True
{'$oid': '57e0a537fa4caa665c0c7bc0'},Purdue University-Main Campus,M,True,True,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-20T02:55:51.769Z'},False
{'$oid': '57e0b693fa4caa665c0c7bc4'},Ohio State University,M,True,True,Sophomore,18.0,male,Data Analytics & Computer and Information Science,True,approved,False,False,False,[],True,{'$date': '2016-09-20T04:09:55.763Z'},True
{'$oid': '57e0bb07fa4caa665c0c7bc8'},Purdue University-Main Campus,L,True,True,Sophomore,19.0,male,Computer Graphics Technology,True,approved,True,False,False,[],False,{'$date': '2016-09-20T04:28:55.334Z'},False
{'$oid': '57e0c4a9fa4caa665c0c7bcc'},Kent State University at Kent,S,True,True,Freshman,18.0,female,Digital Sciences,True,approved,False,False,False,[],True,{'$date': '2016-09-20T05:10:01.606Z'},
{'$oid': '57e13382fa4caa665c0c7bd0'},Case Western Reserve University,M,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-20T13:02:58.855Z'},True
{'$oid': '57e13885fa4caa665c0c7bd4'},Kent State University at Kent,S,True,True,Sophomore,19.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-20T13:24:21.055Z'},False
{'$oid': '57e14e83257817cd672baf27'},Kent State University at Kent,S,True,False,Junior,21.0,female,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-20T14:58:11.446Z'},
{'$oid': '57e1556e257817cd672baf2c'},Purdue University-Main Campus,XL,True,True,Senior,25.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-20T15:27:42.774Z'},True
{'$oid': '57e158dc257817cd672baf2e'},Stark State College,S,True,True,Senior,24.0,female,Game Design,True,approved,True,True,False,[],True,{'$date': '2016-09-20T15:42:20.958Z'},True
{'$oid': '57e1616a257817cd672baf34'},Trumbull Career and Technical Center,XL,True,True,High School,18.0,male,Web Design and Computer Application,True,approved,False,False,False,[],True,{'$date': '2016-09-20T16:18:50.577Z'},True
{'$oid': '57e16257257817cd672baf36'},Trumbull Career and Technical Center,M,True,True,High School,17.0,male,Web Design and Application Development,True,approved,True,True,False,['Vegetarian'],True,{'$date': '2016-09-20T16:22:47.807Z'},
{'$oid': '57e19e56257817cd672baf3f'},Kent State University at Kent,M,True,True,Senior,22.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-20T20:38:46.509Z'},True
{'$oid': '57e1bc42257817cd672baf43'},Boston College,L,True,False,Junior,20.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-20T22:46:26.813Z'},True
{'$oid': '57e1c474257817cd672baf47'},Tufts University,XL,True,True,Freshman,18.0,male,Mechanical Engineering and Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-20T23:21:24.809Z'},True
{'$oid': '57e1d758257817cd672baf4c'},Youngstown State University,M,True,False,Junior,27.0,other,Information Technology,True,approved,False,True,False,[],True,{'$date': '2016-09-21T00:42:00.246Z'},
{'$oid': '57e1db67257817cd672baf52'},University of Toledo,M,True,True,Senior,20.0,female,Computer Science and Engineering,True,approved,True,False,False,['Vegetarian'],True,{'$date': '2016-09-21T00:59:19.219Z'},False
{'$oid': '57e1dc7d257817cd672baf56'},University of Toledo,M,True,True,Senior,26.0,female,Computer Science and Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-21T01:03:57.531Z'},
{'$oid': '57e1dd9a257817cd672baf58'},Kent State University at Trumbull,XL,True,True,Sophomore,35.0,female,Psychology,True,approved,True,False,False,[],True,{'$date': '2016-09-21T01:08:42.256Z'},
{'$oid': '57e1e56b257817cd672baf5e'},Centennial College,L,True,True,Sophomore,19.0,male,Aviation Tech,True,approved,True,False,False,[],False,{'$date': '2016-09-21T01:42:03.610Z'},True
{'$oid': '57e2b41d257817cd672baf76'},Miami University-Oxford,S,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-21T16:23:57.629Z'},True
{'$oid': '57e2be6e257817cd672baf7b'},Kent State University at Kent,L,True,True,Sophomore,29.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-21T17:07:58.838Z'},True
{'$oid': '57e2ca19257817cd672baf7f'},Miami university,L,True,True,Freshman,18.0,male,Computer science,True,approved,False,False,False,[],True,{'$date': '2016-09-21T17:57:45.819Z'},True
{'$oid': '57e33415257817cd672bafc2'},University of Waterloo,S,True,False,Sophomore,19.0,male,Mechatronics Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-22T01:29:57.753Z'},True
